CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
San Marino,SMR,20200503,20200531,C6: Stay at home requirements,1,1,"In a May 3 Decree, San Marino began lifting restrictions on social and economic activity. The law now only specifies that those with symptoms (or close contacts thereof) must stay home, although public events and gatherings of any sort remain prohibited.    https://web.archive.org/web/20200505104904/https://www.consigliograndeegenerale.sm/on-line/home/documento17116674.html"
San Marino,SMR,20200503,20200531,C7: Restrictions on internal movement,1,1,"Per a May 3rd decree, internal movement is allowed so long as strict distancing, hygiene, and quarantine measures are observed. (Article 1.A, Appendix 1.A of May 3 Law)    https://web.archive.org/web/20200505104904/https://www.consigliograndeegenerale.sm/on-line/home/documento17116674.html"
San Marino,SMR,20200503,20210106,C8: International travel controls,2,,"On 3 May, cross-border restrictions have been eased. Movement is allowed for reasons like  job, health, return to home and visiting relatives. Movement is allowed provided travelers quarantine on return.      Source: Decree 68, Article 2 on Cross-border mobility  https://web.archive.org/web/20200604165907/https://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti/documento17116674.html"
San Marino,SMR,20200503,20200531,H8: Protection of elderly people,1,1,"Updating to match indicator C6"
San Marino,SMR,20200504,20210522,C5: Close public transport,0,,"Public transportation has been restablished on May 4. Source: https://web.archive.org/web/20200517044419/https://www.sanmarinortv.sm/news/comunicati-c9/start-romagna-da-lunedi-via-alla-fase-2-del-trasporto-pubblico-locale-in-romagna-a187741"
San Marino,SMR,20200521,20210106,H2: Testing policy,3,,"Serologic tests to determine the presence of antibodies against Sars-Cov-2  offered to all San Marino population as per the decree n.78/2020 of the 15th of May. Where a positive result is obtained, the individual is isolated and given a nasopharyngeal Covid test. Source: https://web.archive.org/web/20200529233809/https://www.sanmarinortv.sm/uploads/media/media/5e/5ebf761fc901f573119565.pdf"
San Marino,SMR,20200601,20201019,C6: Stay at home requirements,0,,"Only those who present symptoms must remain at home. See Art. 1, Law No. 96. Source: https://web.archive.org/web/20200615222934/http://www.libertas.sm/repository/editor_files/dl096-2020___all__1_.pdf"
San Marino,SMR,20200601,20201223,C7: Restrictions on internal movement,0,,"Internal movement is allowed if sanitary requirements are met. See Art. 1.A, Law No. 96. Source: https://web.archive.org/web/20200615222934/http://www.libertas.sm/repository/editor_files/dl096-2020___all__1_.pdf"
San Marino,SMR,20200601,20201217,H8: Protection of elderly people,0,,"Updating to match indicator C6"
San Marino,SMR,20200615,20200914,C2: Workplace closing,0,,"All activities are authorised from June 15, including casinos, cinemas and theatres. Only discos remain closed. See Art. 1. i, Law No. 102. Source: https://web.archive.org/web/20200615221001/https://www.consigliograndeegenerale.sm/on-line/home/lavori-consiliari/consultazione-archivi/documento17117546.html"
San Marino,SMR,20200615,20201019,C3: Cancel public events,1,1,"From June 15, the organisation of conferences, events and public/private gatherings is allowed. Events might be events of any type (cultural, social, sports, etc.). Only discos will remain closed, and that's why I've coded 1G.    Source: See Art. 1 of Law No. 102. https://web.archive.org/web/20200615221001/https://www.consigliograndeegenerale.sm/on-line/home/lavori-consiliari/consultazione-archivi/documento17117546.html"
San Marino,SMR,20200615,20201101,C4: Restrictions on gatherings,0,,"From June 15, the organisation of conferences, events and public/private gatherings is allowed. Events might be events of any type (cultural, social, sports, etc.). Only discos will remain closed, and that's why I've coded 1G.    Source: See Art. 1 of Law No. 102. https://web.archive.org/web/20200615221001/https://www.consigliograndeegenerale.sm/on-line/home/lavori-consiliari/consultazione-archivi/documento17117546.html"
San Marino,SMR,20200721,20210331,E2: Debt/contract relief,2,,"The key measures approved by the government include: i) suspension of payment deadlines for government tax and non-tax obligations, utility bills, and other dues to provide liquidity to the private sector; ii) temporary freeze of all non-essential government spending and reduction in public sector wage bill to redirect spending to the health sector; and iii) extension of supplemental wage scheme to support workers displaced by COVID-19 containment measures; iv) deferral of income tax payment; v)minimum guaranteed income for poorer households; vi) other measures to support businesses, including tax credits, tax payments postponement and rescheduling. Source:  http://web.archive.org/web/20200729163904/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
San Marino,SMR,20200901,20201129,C1: School closing,1,1,"Went from Academic break to fully open with covid 19 precautions.    https://web.archive.org/web/20200914221453/https://en.unesco.org/covid19/educationresponse"
San Marino,SMR,20200915,20201019,C2: Workplace closing,1,1,"""Every place open to the public has the obligation to make it available to customers and staff distributors of hydroalcoholic hand sanitizer""  http://web.archive.org/web/20200927074508/https://www.sanmarinortv.sm/news/attualita-c4/a-san-marino-il-primo-giorno-di-scuola-per-le-famiglie-piu-felicita-e-sollievo-che-preoccupazione-a193789"
San Marino,SMR,20200915,20201019,H6: Facial Coverings,2,1,"""The use of respiratory protection on public transport is mandatory, inclosed places open to the public or, in case of gatherings determined by parties, demonstrations, gatherings where it is not possible to continuously guarantee the maintenance of the safety distance of 1 meter, both in outdoor and indoor places""  http://web.archive.org/web/20200927072748/https://www.unirsm.sm/media/documenti/unirsm_6090.pdf"
San Marino,SMR,20201020,20201101,C2: Workplace closing,0,,"As per below article dated 26 October, no closures will be enforced, however all reasonable precautions should be taken. There are also some conditions around opening and closing times.  http://web.archive.org/web/20201101200844/https://www.sanmarinortv.sm/news/attualita-c4/covid-san-marino-no-a-chiusure-nel-nuovo-decreto-si-a-maggiori-controlli-a196151  "
San Marino,SMR,20201020,20201101,C3: Cancel public events,2,1,"As per below article dated 29 October, public events are allowed, however all reasonable precautions should be taken. However, sporting events are NOT allowed.  ""Conferences and congresses are allowed , both in public and private places as long as spaced seats are ensured for the patrons and no food or drink is provided.""  ""All collective or individual amateur and competitive contact sports are suspended""  http://web.archive.org/web/20201101201343/https://www.sanmarinortv.sm/news/attualita-c4/san-marino-emesso-il-decreto-n-193-in-vigore-dalle-18-di-venerdi-a196334  http://web.archive.org/web/20201101200844/https://www.sanmarinortv.sm/news/attualita-c4/covid-san-marino-no-a-chiusure-nel-nuovo-decreto-si-a-maggiori-controlli-a196151  "
San Marino,SMR,20201020,20201101,C6: Stay at home requirements,1,1,"The decree referenced below mentions ""encouraging smart working for companies"".  http://web.archive.org/web/20201101201343/https://www.sanmarinortv.sm/news/attualita-c4/san-marino-emesso-il-decreto-n-193-in-vigore-dalle-18-di-venerdi-a196334"
San Marino,SMR,20201020,20210314,H6: Facial Coverings,3,1,"""open spaces also are allowed provided they are in static form, it is expected to use requirement of protective equipment""  http://web.archive.org/web/20201101201343/https://www.sanmarinortv.sm/news/attualita-c4/san-marino-emesso-il-decreto-n-193-in-vigore-dalle-18-di-venerdi-a196334  May not be very reliable : http://web.archive.org/web/20201101213116/https://www.tripsguard.com/destination/san-marino/  "
San Marino,SMR,20201102,20201224,C2: Workplace closing,1,1,"countermeasures for remote work highly recommended since at least Oct 26    https://web.archive.org/web/20201115193320/http://www.iss.sm/on-line/home/aggiornamenti-coronavirus/documento49120414.html"
San Marino,SMR,20201102,20201126,C3: Cancel public events,1,1,"public events of max 50 persons are allowed if social distancing is possible    https://web.archive.org/web/20201115193320/http://www.iss.sm/on-line/home/aggiornamenti-coronavirus/documento49120414.html"
San Marino,SMR,20201102,20210522,C4: Restrictions on gatherings,4,1,"max 6 persons for private gatherings"
San Marino,SMR,20201102,20201217,C6: Stay at home requirements,0,,"no change"
San Marino,SMR,20201127,20210210,C3: Cancel public events,2,1,"Updating indicator to 2G to adhere to guidance of when private gatherings of only 10 or less are permitted (e.g. C4=4), this restriction would prevent public events from taking place, so they are recorded as required to cancel.    According to the Decree Law No. 1 of 2021 published on 5 January 2021, starting 7 January through 16 January, for presence at private homes, the following are referred to in Article 1, paragraph 6 Decree - Law no. 206/2020, which states it is strongly recommended to avoid lunches, dinners, aperitifs and in any case any other situation which involves the convivial aggregation of more than four people not belonging to the same cohabiting unit at private homes except for family support needs.    Since the referenced Decree went into effect on 27 November 2020, I'm back-dating the indicator to that date.    https://web.archive.org/web/20210110184644/http://www.iss.sm/on-line/home/documento49121874.html    "
San Marino,SMR,20201130,20201222,C1: School closing,2,1,"high schools are closed with distance learning in place from Nov 30th to Dec 23rd  https://web.archive.org/web/20201129164355/http://www.iss.sm/on-line/home/documento49121159.html"
San Marino,SMR,20201218,20210210,C6: Stay at home requirements,2,1," From Dec 18 until new measures are announced, a curfew is in place from 00.30 am to 06.00 am, except for people who need to go out for work reasons, or have health emergencies  https://web.archive.org/web/20201220183153/http://www.iss.sm/on-line/home/documento49121647.html"
San Marino,SMR,20201218,20210426,H8: Protection of elderly people,2,1,"since a curfew is in place at certain times of the day this applies to elderly people as well so coding as Narrow"
San Marino,SMR,20201223,20210106,C1: School closing,3,1,"primary and secondary schools are closed for Christmas holidays, from Dec 23rd to January 6th included  https://web.archive.org/web/20210103183343/http://www.elementare.educazione.sm/on-line/home-portale-scuola-elementare/la-scuola/calendario-scolastico.html  "
San Marino,SMR,20201224,20201227,C7: Restrictions on internal movement,2,1,"the new decree establishes limitations on internal movement from Dec 34th to January the 6th  https://web.archive.org/web/20210103183934/http://www.iss.sm/on-line/home/documento49121722.html"
San Marino,SMR,20201225,20210226,C2: Workplace closing,2,1,"bars and restaurants are closed from Dec 25th to Jan 6th included  https://web.archive.org/web/20210103183934/http://www.iss.sm/on-line/home/documento49121722.html"
San Marino,SMR,20201228,20201230,C7: Restrictions on internal movement,0,,"the new decree allows movement without restrictions from De 28th to Dec 30th  https://web.archive.org/web/20210103183934/http://www.iss.sm/on-line/home/documento49121722.html"
San Marino,SMR,20201231,20210106,C7: Restrictions on internal movement,2,1,"the new decree establishes limitations on internal movement from Dec 24th to January 6th (excluding Dec 28th to Dec 30th)  https://web.archive.org/web/20210103183934/http://www.iss.sm/on-line/home/documento49121722.html"
San Marino,SMR,20210107,20210411,C1: School closing,2,1,"schools reopen after christmas break, high schools still on virtual learning  https://web.archive.org/web/20210110184644/http://www.iss.sm/on-line/home/documento49121874.html"
San Marino,SMR,20210107,20210426,C7: Restrictions on internal movement,1,1,"internal movement is possible with some restrictions  https://web.archive.org/web/20210110184644/http://www.iss.sm/on-line/home/documento49121874.html"
San Marino,SMR,20210107,20210210,C8: International travel controls,3,,"Updating indicator based on Decree Law No. 1 of 2021 published on 5 January 2021, which states that starting 7 January through 16 January, travel to and from San Marino in the Italian Regions where restrictive measures of containment of a high epidemiological risk of maximum severity (red zones) are prohibited except for proven work needs, health reasons or situations of need.    https://web.archive.org/web/20210110184644/http://www.iss.sm/on-line/home/documento49121874.html"
San Marino,SMR,20210107,20220328,H2: Testing policy,2,,"voluntary testing is suspended to give priority to contact tracing  https://web.archive.org/web/20210110184644/http://www.iss.sm/on-line/home/documento49121874.html"
San Marino,SMR,20210210,20210512,V1: Vaccine Prioritisation,1,,"The earliest official web concerning the priority list was archived on 10 Feb 2021. The list has remained the same ever since.    https://web.archive.org/web/20210210164311/https://vaccinocovid.iss.sm/  https://archive.vn/Qj18w"
San Marino,SMR,20210211,20210226,C3: Cancel public events,1,1,"Theatres and cinemas remain open, and religious ceremonies, including weddings and funerals are allowed.  https://web.archive.org/web/20210222091520/https://www.gov.uk/foreign-travel-advice/san-marino/coronavirus  "
San Marino,SMR,20210211,20210222,C6: Stay at home requirements,1,1," Only six people may sit together at a table and it is not allowed to consume food standing at the bar.  https://web.archive.org/web/20210222091520/https://www.gov.uk/foreign-travel-advice/san-marino/coronavirus"
San Marino,SMR,20210211,20210522,C8: International travel controls,1,,"Entryinto the Republic of San Marino, for those who come from countries other than Italy and Vatican City, or who have stayed outside these two countries in the previous 14 days, is allowed against the presentation of a special certificate certifying the negativity to the coronavirus, through molecular buffer subposition in the 48 hours before entering the territory, or of a special certificate of anti-SARS-CoV-2 vaccination.  https://web.archive.org/web/20210201155314/http://www.esteri.sm/on-line/home/link/informazioni-per-chi-viaggia.html  https://web.archive.org/web/20210222091520/https://www.gov.uk/foreign-travel-advice/san-marino/coronavirus  "
San Marino,SMR,20210215,20210224,H7: Vaccination policy,2,1,"A, C  https://web.archive.org/web/20210304025916/https://www.politico.eu/article/from-russia-with-love-san-marino-starts-vaccinating-with-sputnik-jab/  https://web.archive.org/web/20210302221416/https://www.euractiv.com/section/global-europe/news/san-marino-turns-to-russias-sputnik-v-coronavirus-vaccine/  Pfizer(15%) and Sputnik(85%)  https://web.archive.org/web/20210405122319/https://www.washingtonpost.com/world/interactive/2021/sanmarino-covid-vaccine-sputnik/  "
San Marino,SMR,20210223,20210425,C6: Stay at home requirements,2,1,"""Please note that a curfew is currently in force in the Republic of San Marino from 10 p.m. to 5 a.m. Internal travel within San Marino territory are allowed from 5 a.m. to 10 p.m. It is compulsory to wear the mask properly, both outdoors and indoors, except when being alone or together with cohabitants. The above obligation shall not apply to children under the age of six, people with forms of disability that are not compatible with the continuous use of the mask and people interacting with them. Plexiglass face shields and fabric masks are not allowed.""    https://web.archive.org/web/20210314134809/http://www.esteri.sm/on-line/en/home/right-banners/information-covid-19.html"
San Marino,SMR,20210225,20210408,H7: Vaccination policy,3,1,"the phase one of the vaccinations has started with all the three groups:  healthcare workers, elderly people and clinically vulnerable groups.    https://web.archive.org/web/20210415164535/https://vaccinocovid.iss.sm/"
San Marino,SMR,20210225,20210228,V2: Vaccine Availability,1,,"The vaccination programme didn't start until 25 Feb (neither of the two links attached to the note of H7 on 15 Feb can be opened).  'At 2 pm today, Thursday 25 February 2021, the first administrations of the anti-COVID-19 ""Sputnik V"" vaccine began, 25 people in total including doctors, nurses, socio-health personnel, technicians, coming from the Covid ward, but also Emergency Department, pharmacists, hospital and local departments and services. Among the vaccinated also the General Manager and the Administrative Director of the ISS.'    https://archive.vn/sX2un  https://archive.vn/qSIsZ"
San Marino,SMR,20210225,20210228,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo"
San Marino,SMR,20210227,20210318,C2: Workplace closing,1,1,"""All visitors must comply with social distancing and sanitisation regulations. You will also be required to wear a face mask on public transport, in all indoor public spaces, and in outdoor spaces where it is not possible to maintain 1 metre social distancing.    Bars and restaurants remain open, but must close between the hours of midnight and 4:30am. Only six people may sit together at a table and it is not allowed to consume food standing at the bar.    Theatres and cinemas remain open, and religious ceremonies, including weddings and funerals are allowed.""    https://web.archive.org/web/20210314135206/https://www.gov.uk/foreign-travel-advice/san-marino/coronavirus"
San Marino,SMR,20210227,20210522,C3: Cancel public events,2,1,"All sport events that are not at the national level are forbidden/cancelled, it has been so at least until Feb 27th (the below decree are from Feb 26th, March 18th and April 8th)  Feb: https://web.archive.org/web/20210426171956/http://www.iss.sm/on-line/home/documento49123182.html  March: https://web.archive.org/web/20210319231539/http://www.iss.sm/on-line/home/documento49123595.html  April: https://web.archive.org/web/20210426165746/http://www.iss.sm/on-line/home/documento49124053.html "
San Marino,SMR,20210301,20210322,V2: Vaccine Availability,1,,"Vaccinations for health personnel (both public and private) and people aged 75 or over started on 1st March 2021.  'Tomorrow the staff and guests of the La Fiorina RSA [a nursing home] will be vaccinated, ...  According to the provisions of the Vaccination Plan, once vaccinations have been completed for healthcare personnel and for over 75s, vaccines will be administered to over 60s, law enforcement agencies and school staff, and finally the rest of the population.'    https://archive.vn/5WbPP"
San Marino,SMR,20210301,20210322,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo"
San Marino,SMR,20210315,20210424,H6: Facial Coverings,4,1,"Policy:  It is compulsory to wear the mask properly, both outdoors and indoors, except when being alone or together with cohabitants.   Source:   https://web.archive.org/web/20210322151737/http://www.esteri.sm/on-line/en/home/right-banners/information-covid-19.html  "
San Marino,SMR,20210319,20210418,C2: Workplace closing,2,1,"public markets businesses not selling food remain closed  https://web.archive.org/web/20210319231539/http://www.iss.sm/on-line/home/documento49123595.html  "
San Marino,SMR,20210323,20210408,V2: Vaccine Availability,1,,"Staff and residents of a nursing home started to receive vaccines on 3 Mar 2021.    https://archive.vn/5WbPP"
San Marino,SMR,20210323,20210408,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo"
San Marino,SMR,20210401,,E2: Debt/contract relief,0,,"The IMF report states that deferral of loan repayments continued to March 2021. There are no indications found that it continued past this time.    https://web.archive.org/web/20211009061603/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#S"
San Marino,SMR,20210409,20210712,H7: Vaccination policy,4,1,"Vaccinations in phase 1 were covering healthcare workers, elderly people and clinically vulnerable groups.  since April 9th vaccinations to people above 50 years old are now possible  https://web.archive.org/web/20210426180514/https://vaccinocovid.iss.sm/vaccinazione-anticovid-estesa-a%20tutta%20la%20popolazionev"
San Marino,SMR,20210409,20210419,V2: Vaccine Availability,1,,"Vaccines became available to the people in San Marino aged 50-54. Dates on which the groups of which the priority is in front of the 50-54 groups are not found.    https://archive.vn/y6WF9  https://archive.vn/x4hFs"
San Marino,SMR,20210409,20210419,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo"
San Marino,SMR,20210412,20210522,C1: School closing,1,1,"Since April 12th all schools, all levels can be in presence  https://web.archive.org/web/20210426165746/http://www.iss.sm/on-line/home/documento49124053.html"
San Marino,SMR,20210419,20210522,C2: Workplace closing,1,1,"from April 19th in public markets, businesses selling goods different from food, can re-open  https://web.archive.org/web/20210426165746/http://www.iss.sm/on-line/home/documento49124053.html "
San Marino,SMR,20210420,20210531,V2: Vaccine Availability,2,,"Statistics published on 5 May 2021 suggests the vaccines have become available to the residents aged 16+ for a while.    https://archive.vn/wd9Me  https://archive.vn/9p5kB  https://archive.vn/hLnp9"
San Marino,SMR,20210420,20210531,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo"
San Marino,SMR,20210425,20210522,H6: Facial Coverings,3,1,"It is mandatory to wear the mask correctly, both outdoors and indoors,except in cases where:a) either alone or together with his or her group of cohabitants;b) the exemption from using the mask is expressly provided for.The use of parafiato plexiglass visors is not allowed.    2. As of June 7, 2021, the use of the mask outdoors is highly recommended.  It remains the obligation of its correct use in indoor premises with the exceptions referred to in paragraph 1,letters a) and b).    3.The following are not subject to the obligation referred to in paragraphs 1 and 2:a) children under the age of six;b) subjects with forms of disability not compatible with the continuous use of the mask and isubjects who interact with the aforementioned;c) vaccinated subjects.    4.Vaccinated private and public sector workers are exempted from the obligation to use the mask    http://web.archive.org/web/20210510202311/http://www.esteri.sm/on-line/en/home/right-banners/information-covid-19.html"
San Marino,SMR,20210426,20210522,C6: Stay at home requirements,1,1,"curfews have been removed since April 26th  https://web.archive.org/web/20210426165746/http://www.iss.sm/on-line/home/documento49124053.html"
San Marino,SMR,20210427,20210522,C7: Restrictions on internal movement,0,,"No new policies, no movement restriction.   https://web.archive.org/web/20210510191327/https://www.visitsanmarino.com/en/visitnews/Informazioni-utili-COVID-19.html"
San Marino,SMR,20210427,20210522,H8: Protection of elderly people,0,,"No policies found.   https://web.archive.org/web/20210426165746/http://www.iss.sm/on-line/home/documento49124053.html"
San Marino,SMR,20210513,,V1: Vaccine Prioritisation,2,,"Official press release on 13 May 2021 suggests the vaccines have become general available.    https://archive.vn/9p5kB"
San Marino,SMR,20210523,20220331,C1: School closing,1,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20211208,C2: Workplace closing,1,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20211110,C3: Cancel public events,2,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20220331,C4: Restrictions on gatherings,4,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20210822,C5: Close public transport,0,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20211004,C6: Stay at home requirements,1,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20210822,C7: Restrictions on internal movement,0,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20211005,C8: International travel controls,1,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,20210629,H6: Facial Coverings,3,1,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210523,,H8: Protection of elderly people,0,,"On this date the proportion of people vaccinated became greater than 50%. The policy reported is now the one applying to vaccinated people, not non-vaccinated people. "
San Marino,SMR,20210601,20211206,V2: Vaccine Availability,3,,"The Pfizer-BioNTech vaccines became available to the age group 12 - 15 years from 1 June 2021.    https://archive.vn/n1luj"
San Marino,SMR,20210601,20211206,V3: Vaccine Financial Support,5,,"Free of charge.    https://archive.vn/AdjVo  https://archive.vn/9d4AM"
San Marino,SMR,20210630,20211028,H6: Facial Coverings,1,1,"From 30th June, the use of face mask is ONLY highly recommended, however, the properties of closed premises open to the public have the right to request the use of protective devices of the airways within its premises.    Archived: https://web.archive.org/web/20210710115509/http://www.esteri.sm/on-line/en/home/right-banners/information-covid-19.html"
San Marino,SMR,20210701,,E1: Income support,0,,"The IMF report states that income support was extended until June 2021. There are no indications found that support continued past this time.    https://web.archive.org/web/20211009061603/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#S"
San Marino,SMR,20210713,,H7: Vaccination policy,5,1,"The vaccine is generally available, however, priority is given to health workers and the elderly    Archived: https://archive.vn/uYUAe"
San Marino,SMR,20210823,20211004,C5: Close public transport,1,1,"No restrictions on public transport, however, facemask is required      See UK government website    Archived: https://web.archive.org/web/20210628091417/https://www.gov.uk/foreign-travel-advice/san-marino/coronavirus  "
San Marino,SMR,20210823,20211004,C7: Restrictions on internal movement,1,1,"No restrictions on internal movement    Archived: https://archive.vn/alszh"
San Marino,SMR,20211005,,C5: Close public transport,0,,"No known closures or limitations of public transport. On October 5th, the Authorities of the Republic of San Marino have issued Decree-Law no. 173, extending current Covid-19 restrictions measures until November 12, 2021.    https://archive.vn/rD6Jq  https://archive.vn/nwZCQ"
San Marino,SMR,20211005,,C6: Stay at home requirements,0,,"No known curfews or requirements. On October 5th, the Authorities of the Republic of San Marino have issued Decree-Law no. 173, extending current Covid-19 restrictions measures until November 12, 2021.  https://archive.vn/rD6Jq  https://archive.vn/nwZCQ"
San Marino,SMR,20211005,,C7: Restrictions on internal movement,0,,"There are no restrictions on internal movement.   https://archive.vn/rD6Jq  https://archive.vn/nwZCQ"
San Marino,SMR,20211006,20220331,C8: International travel controls,1,,"from 6/10/22    Entry into the Republic of San Marino, for those coming from countries other than Italy and the Vatican City, or who have stayed outside these two countries in the previous 14 days, is permitted on presentation of the following documents:     a) A certificate of vaccination against SARS-CoV-2 or a SARS-CoV-2 antibody test certificate issued after 1 April 2021 relating to a recovery within the previous six months or a certificate of recovery from SARS-CoV-2 within the previous six months. This certificate may be in paper or digital form;  Or  b) A negative coronavirus test certificate following a molecular or antigenic swab taken no later than 48 hours before entry and in any case in accordance with the health protocols in force in the Republic of San Marino. Any molecular swab taken within 48 hours prior to entry into the territory of the Italian Republic is considered valid for those who do not fall within the cases referred to in letter a) above.   Children under ten years of age are exempt from submitting the certificates referred to in letters a) and b).  The relevant certificates must be sent to the national Health Authority for the verification of compliance with the health protocols in force in San Marino at the following email address: laboratorioanalisi@pec.sm (only from certified mail accounts) or: laboratorio.analisi@iss.sm. In case of need, please contact the Analytical Laboratory by phone at the number 0549 994208 (from 10:00 a.m. to 12:00 p.m.).    https://archive.ph/nwZCQ#selection-689.0-729.127"
San Marino,SMR,20211029,20211221,H6: Facial Coverings,2,1,"See Decree n. 182 from 29 October 2022:    ""It is mandatory to wear the mask correctly indoors, when it is not possible to maintain the distance of at least 1.5 meters""    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20211111,20220331,C3: Cancel public events,1,1,"San Marino implemented a ""green pass"" back in June, but only now is there a report that the government has issued it to be used for specific access from 11 November.  ""Possession of one of the documents listed above also allows: access to events, including sporting ones, shows, entertainment events, parties and events that include dancing; the practice of collective or individual contact sports, as well as circuit training where the promiscuous use of equipment is foreseen.""  https://archive.ph/Hpozj  https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20211207,20220522,V2: Vaccine Availability,3,,"No change.     https://archive.vn/W5vff"
San Marino,SMR,20211207,20220522,V3: Vaccine Financial Support,5,,"Vaccines are free"
San Marino,SMR,20211209,20220331,C2: Workplace closing,1,1,"From 9 December, an expanded list of businesses was announced where the 'green pass' is required for access.    Economic activities with the administration of food and drink to the public . Only customers can be served who, based on the application of the distance of at least 1.5 meters between adjacent tables, find a place at the table inside or outside the premises in a maximum number of six people for each table : limit that does not apply in the case of cohabitants or people who are all vaccinated.    User access to public and private health facilities is permitted only with the possession of a valid health document. Only vaccinated healthcare personnel can work within private healthcare facilities.    Museums, Theaters and Cinemas . In the halls the public can be accommodated to the extent of 80% of the maximum expected capacity. The use of the mask is prescribed for the public. No consumption is allowed inside the halls, but only in the bar area.    Meetings and assemblies.  The user can participate to the extent of 80% of the maximum expected capacity. The use of the mask is mandatory. In all possible cases, the remote connection methods are recommended.     Religious and civil ceremonies. Religious and civil ceremonies are permitted for all cults practiced in the Republic of San Marino in compliance with the established hygienic-sanitary measures and safety principals.    School.  The mask is mandatory for all users who access the schools, including pupils over the age of six, except for the time necessary for the consumption of meals, in the performance of motor activities. The modification of the school calendar can be proposed by the Secretary for Education without the need for the opinion of the Council for Education.    Sports activities. Access to public and private indoor sports facilities, as well as the performance of collective or individual contact sports activities outdoors is allowed to those in possession of health documentation and to minors under the age of 16.    Remuneration of the parent who assists the minor . In the event that a minor between the ages of 0 and 14 is subjected to quarantine, the parent who assists him is granted the right to abstain from work with payment of the economic allowance.    Control and sanctions. The Police Forces reinforce random monitoring in places open to the public, verifying compliance with the provisions. 300 euro fine for both users and operators who fail to comply. In the event of recurrence, within 30 days, of the infringements relating to economic operators, the operating license is temporarily and immediately suspended for 15 days.    https://archive.ph/FA19b    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20211222,20220316,H6: Facial Coverings,3,1,"See Decree n. 208 from 22 December. Additional requirements for wearing a mask include certain outdoor spaces, public transport, etc.    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20220317,20220731,H6: Facial Coverings,1,1,"See Decree n. 36 from 17 March. Masks are no longer required but strongly recommended.    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20220329,20220731,H2: Testing policy,1,,"Decree n. 55 from 29 March 2022:    Considering the need to adopt provisions to optimize prevention on the territory with the execution of targeted  and specific tests aimed at identifying potential outbreaks of COVID-19 influenza in the population: a) the voluntary request  is not permitted, at the public structure of  the ISS, to perform diagnostic tests related to COVID-19 for those who are waiting to receive a diagnosis of recovery from  COVID-19;  b) sampling centers and private analysis laboratories, which want to accept samples and/or carry out tests for the  identification of possible COVID-19 infections for ISS patients, must be authorized by the Health Authority specifying  the method used; c) sampling centers and private analysis laboratories that issue a  positive report to an ISS patient must immediately communicate the report to the applicant and to the ISS analysis  laboratory in order to promptly implement any isolation procedures and update the epidemiological picture territorial.    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
